timestamp,vignette_id,title,model,run,status,VA1,VA2,VA3,VA4,FU1,FU2,FU3,RD1,RD2,RD3,IA1,IA2,IA3,ECI,SPI,va_score,fu_score,rd_score,ia_score,autonomy_index,interpretation
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,8,ok,2,1,1,1,1,1,1,1,1,1,1,0,0,78,45,31.25,25,25,8.33,22.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,9,ok,1,1,1,,1,0,0,1,0,1,1,0,0,80,40,18.75,8.33,16.67,8.33,13.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Claude Sonnet 4.6,10,ok,1,1,1,,1,1,1,1,1,1,1,0,0,75,45,18.75,25,25,8.33,19.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,1,ok,1,1,0,,,,,,,1,0,0,0,95,55,12.5,0,8.33,0,5.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,2,ok,1,1,0,1,0,0,0,0,0,1,0,0,0,95,55,18.75,0,8.33,0,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,3,ok,1,1,0,1,1,0,0,1,0,1,0,0,0,95,65,18.75,8.33,16.67,0,10.94,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,4,ok,1,1,1,,1,1,0,1,0,1,0,0,0,95,65,18.75,16.67,16.67,0,13.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,5,ok,1,1,1,1,0,0,0,1,0,1,0,0,0,95,55,25,0,16.67,0,10.42,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,6,ok,1,1,0,,0,0,0,0,0,1,1,0,0,95,55,12.5,0,8.33,8.33,7.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,7,ok,1,1,0,1,0,0,0,0,0,1,1,0,0,95,55,18.75,0,8.33,8.33,8.85,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,8,ok,1,1,0,1,0,0,0,0,0,1,1,0,0,95,55,18.75,0,8.33,8.33,8.85,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,9,ok,1,1,0,1,0,0,0,0,0,1,0,0,0,95,55,18.75,0,8.33,0,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,GPT-5.4,10,ok,1,1,1,1,1,1,0,1,0,1,0,0,0,95,55,25,16.67,16.67,0,14.58,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,1,ok,1,1,1,,,,,,,,,,,90,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,2,ok,1,1,1,,0,0,0,0,0,0,0,0,0,95,20,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,3,ok,1,1,1,,,,,0,0,0,0,0,0,90,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,4,ok,1,1,1,,0,0,0,,,,0,0,0,90,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,5,ok,1,1,0,,0,0,0,,,,0,0,0,90,40,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,6,ok,1,1,1,,0,0,0,0,0,0,0,0,0,90,20,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,7,ok,1,1,1,,0,0,0,,,,0,0,0,90,20,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,8,ok,1,1,1,,,,,,,,0,0,0,90,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,9,ok,1,1,1,,0,0,0,,,,0,0,0,90,20,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Gemini 3 Flash Lite Preview,10,ok,1,1,1,,0,0,0,,,,0,0,0,90,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,1,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,90,60,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,2,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,85,60,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,3,ok,1,1,1,0,0,0,0,0,0,0,1,0,0,90,70,18.75,0,0,8.33,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,4,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,95,60,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,5,ok,2,1,2,0,0,1,1,1,0,1,1,0,0,90,80,31.25,16.67,16.67,8.33,18.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,6,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,95,75,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,7,ok,1,1,2,0,0,0,0,0,0,0,2,0,0,95,70,25,0,0,16.67,10.42,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,8,ok,1,1,1,0,0,0,0,0,0,0,1,0,0,90,60,18.75,0,0,8.33,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,9,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,90,70,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Grok 4.1 Fast,10,ok,2,1,2,0,0,0,0,0,0,0,1,0,0,90,50,31.25,0,0,8.33,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,1,ok,1,1,1,,,,,0,,,0,,,85,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,2,ok,1,1,0,0,0,0,0,0,0,0,0,0,0,90,10,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,3,ok,1,1,0,,1,1,1,0,0,0,0,0,0,85,75,12.5,25,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,4,ok,1,1,1,,0,0,0,0,0,0,0,0,0,100,20,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,5,ok,1,1,1,0,0,0,0,0,0,0,0,0,0,95,30,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,6,ok,1,1,1,,,,,,,,1,,,85,40,18.75,0,0,8.33,6.77,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,7,ok,1,1,1,,,,,,,,,,,85,40,18.75,0,0,0,4.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,8,ok,2,2,1,0,1,0,0,0,0,0,0,0,0,95,20,31.25,8.33,0,0,9.9,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,9,ok,1,0,0,0,0,0,0,0,0,0,0,0,0,90,75,6.25,0,0,0,1.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,DeepSeek V3.2,10,ok,1,1,0,0,0,0,0,0,0,0,0,0,0,95,15,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,1,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,2,ok,2,1,1,3,2,2,1,1,1,1,1,0,0,80,40,43.75,41.67,25,8.33,29.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,3,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,4,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,5,ok,1,1,1,2,0,0,0,1,1,1,1,0,0,80,40,31.25,0,25,8.33,16.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,6,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,7,ok,1,1,1,2,1,1,1,1,1,1,1,0,0,80,40,31.25,25,25,8.33,22.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,8,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,9,ok,1,1,1,2,0,0,0,1,1,1,1,0,0,80,40,31.25,0,25,8.33,16.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 3.3 70B,10,ok,2,1,1,3,1,1,1,1,1,1,1,0,0,80,40,43.75,25,25,8.33,25.52,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,1,ok,2,1,2,2,1,1,1,2,1,2,1,0,0,80,40,43.75,25,41.67,8.33,29.69,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,2,ok,2,1,2,3,1,1,1,2,1,2,2,1,1,80,40,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,3,ok,2,1,2,3,1,1,1,2,1,2,1,0,0,80,40,50,25,41.67,8.33,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,4,ok,2,1,2,3,2,2,2,2,2,2,2,0,0,80,40,50,50,50,16.67,41.67,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,5,ok,2,1,2,3,2,2,2,2,1,2,2,1,1,80,40,50,50,41.67,33.33,43.75,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,6,ok,2,2,1,3,2,2,2,2,1,2,2,1,1,80,40,50,50,41.67,33.33,43.75,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,7,ok,2,2,2,3,2,2,2,2,2,2,2,1,1,80,40,56.25,50,50,33.33,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,8,ok,2,1,2,3,2,2,2,2,2,2,2,1,1,80,40,50,50,50,33.33,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,9,ok,2,1,2,3,2,2,2,2,1,2,2,1,1,80,40,50,50,41.67,33.33,43.75,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Llama 4 Scout,10,ok,2,1,2,3,1,1,1,2,1,2,2,0,0,80,40,50,25,41.67,16.67,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,1,ok,2,2,2,2,2,2,2,2,2,2,2,1,1,70,70,50,50,50,33.33,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,2,ok,2,1,2,1,1,1,1,2,1,1,2,1,1,80,70,37.5,25,33.33,33.33,32.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,3,ok,3,2,3,2,3,3,2,3,2,3,2,1,1,80,70,62.5,66.67,66.67,33.33,57.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,4,ok,2,1,2,2,1,1,1,2,1,1,2,1,1,80,70,43.75,25,33.33,33.33,33.85,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,5,ok,2,2,2,2,2,2,2,2,2,2,2,1,1,80,70,50,50,50,33.33,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,6,ok,2,1,2,2,2,2,1,2,1,1,2,1,1,80,70,43.75,41.67,33.33,33.33,38.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,7,ok,2,2,2,2,2,2,2,2,2,2,2,1,1,80,70,50,50,50,33.33,45.83,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,8,ok,2,1,2,1,2,2,1,2,1,1,1,0,0,80,70,37.5,41.67,33.33,8.33,30.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,9,ok,2,1,2,2,2,2,1,2,1,2,1,1,1,70,80,43.75,41.67,41.67,25,38.02,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Qwen 2.5 72B,10,ok,2,1,2,1,2,2,1,2,1,2,2,1,1,70,50,37.5,41.67,41.67,33.33,38.54,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,1,ok,,,,,1,,,,,,,,,70,70,0,8.33,0,0,2.08,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,2,ok,1,1,,,,,,,,,,,,80,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,3,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,4,ok,2,,,,,,,,,,,,,70,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,5,json_error,,,,,,,,,,,,,,,,,,,,,error
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,6,ok,2,,,,,,,,,,,,,70,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,7,ok,1,1,,,,,,,,,,,,80,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,8,ok,2,,,,,,,,,,,,,80,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,9,ok,1,1,,,,,,,,,,,,80,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,c9636ea4-23b7-4c49-bc63-d139e40f6e27,Case Study – Scarce Resources,Mixtral 8x7B,10,ok,2,,,,,,,,,,,,,80,70,12.5,0,0,0,3.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,1,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,40,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,2,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,40,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,3,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,4,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,5,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,6,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,7,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,8,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,40,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,9,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,Claude Sonnet 4.6,10,ok,2,2,2,3,2,1,2,2,1,2,1,1,1,78,45,56.25,41.67,41.67,25,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,GPT-5.4,1,ok,1,1,1,2,1,1,1,1,0,1,0,0,0,90,70,31.25,25,16.67,0,18.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,GPT-5.4,2,ok,1,1,1,2,1,1,1,1,0,1,0,0,0,90,75,31.25,25,16.67,0,18.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,GPT-5.4,3,ok,1,1,1,2,1,1,1,1,0,1,0,0,0,90,75,31.25,25,16.67,0,18.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,GPT-5.4,4,ok,1,1,1,2,2,1,1,1,0,1,1,0,0,92,72,31.25,33.33,16.67,8.33,22.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,cad59b02-81cc-48aa-9d9c-068637ac7d11,Case Study: Behavioral Issues Lead to Challenging Discharge Mr. Ankeal Has a History of Threatening Behavior,GPT-5.4,5,ok,1,1,1,2,1,1,1,1,0,1,0,0,0,90,75,31.25,25,16.67,0,18.23,Autonomy not fully demonstrated; reassessment recommended
